ticket_id,airline_flight,name,gender,dob,dop,dod,is_adult,from,to,distance,num_stops,has_loyalty,price_tier,price
IDYY06445,Calisto\CS-555,Ms. Etta Hemmer,F,2003-08-03,2021-07-17,2022-04-06,1,Antarctica,Turkey,12971.18,1,1,1,1315.42
IDXX42824,Adonis\AS-874,Mr. Richard Predovich,M,2012-05-08,2021-04-08,2021-11-27,0,Guinea-Bissau,Slovenia,4764.29,1,0,2,1257.02
IDXX10836,Adonis\AS-669,Ms. Roxanne Edwards,F,1993-09-06,2021-07-20,2022-05-17,1,Turkmenistan,Ireland,5248.63,2,0,1,824.48
IDXX32750,Adonis\AS-488,Ms. Elizabeth Cooper,F,1985-05-02,2021-09-11,2021-12-03,1,Estonia,Malaysia,8864.85,0,1,2,2051.4
IDYY50951,Calisto\CS-277,Ms. Lisa May,F,1991-10-20,2021-05-06,2021-12-29,1,United States,Taiwan,12254.63,1,1,1,1270.5
IDZZ50046,Omega\OG-829,Ms. Emily Ortiz,F,2012-10-02,2021-10-06,2022-04-25,0,Libya,Lithuania,3255.05,1,0,1,488.64
IDZZ03541,Omega\OG-043,Mr. Raymond Parker,M,2007-12-31,2021-04-08,2021-04-20,0,San Marino,Svalbard and Jan Mayen,3775.5,2,1,2,574.4
IDXX57128,Adonis\AS-845,Mr. Francis Wilk,M,1999-11-05,2021-11-04,2022-02-06,1,Liberia,Hungary,5306.37,1,1,2,1314.35
IDZZ50485,Omega\OG-984,Ms. Dorothy Chavez,F,1996-09-20,2021-05-16,2021-06-13,1,Singapore,Ukraine,8632.52,2,1,3,1670.61
IDZZ50214,Omega\OG-044,Mr. Leslie Sanders,M,2004-03-21,2021-07-31,2022-06-29,1,Maldives,Sri Lanka,984.81,2,0,1,353.16
IDYY66694,Adonis\as-856,Mr. Albert Sutter,M,2021-10-05,2021-05-18,2021-06-23,0,Botswana,Brunei,10214.57,2,0,2,1819.52
IDZZ56336,Omega\OG-544,Mr. Willis Pringle,M,2015-10-07,2021-10-23,2022-06-21,0,Somalia,Peru,13535.29,1,1,1,1009.23
IDZZ91226,Omega\OG-787,Mr. Peter Jacobs,M,2008-12-05,2021-11-24,2022-11-10,0,Cook Islands,Andorra,17097.91,2,1,1,1080.45
IDZZ64437,Omega\OG-250,Ms. Jessica Tillman,F,2000-07-30,2021-03-04,2021-06-17,1,Madagascar,Greenland,11980.13,2,0,2,1746.24
IDXX73738,Adonis\AS-133,Mr. Kenneth Hawkins,M,1996-08-12,2021-10-19,2022-10-05,1,Panama,Western Sahara,7392.02,1,0,1,1155.26
IDYY77239,Calisto\CS-025,Ms. Anna Arndt,F,1996-02-23,2021-04-28,2021-06-18,1,Thailand,Chad,8749.1,2,0,2,1699.33
IDYY46438,Calisto\CS-746,Ms. Mary Flint,F,2021-04-23,2021-03-21,2021-06-20,0,Azerbaijan,São Tomé and Príncipe,6077.47,1,0,2,1274.73
IDXX17157,Adonis\AS-652,Mr. Clifford Preston,M,1995-05-20,2021-10-16,2022-01-06,1,Côte d'Ivoire,Guyana,5911.93,1,1,2,1430.64
IDZZ88515,Omega\OG-818,Mr. Steven Sutch,M,1980-12-03,2021-05-25,2021-09-23,1,Azerbaijan,Sweden,2987.92,2,0,1,664.1
IDZZ87769,Omega\OG-346,Mr. David Hattaway,M,2016-10-04,2021-11-07,2021-11-28,0,Palau,Nigeria,13759.65,2,1,3,2401.45
IDXX88082,Adonis\AS-819,Mr. David Hams,M,1984-01-07,2021-03-02,2021-10-29,1,Morocco,Egypt,3701.23,0,0,1,862.73
IDXX79543,Adonis\AS-098,Ms. Terri Hart,F,1998-08-11,2021-11-08,2022-01-07,0,Solomon Islands,Cyprus,13953.71,1,0,2,3189.29
IDZZ15646,Omega\OG-857,Ms. Debora Edmiston,F,1982-07-31,2021-08-17,2022-06-24,1,Liechtenstein,Sweden,1559.18,0,0,1,618.88
IDZZ60875,Omega\OG-280,Mr. William Mccain,M,1982-12-24,2021-01-29,2021-09-16,1,Chad,Egypt,1778.56,0,0,1,623.92
IDYY04744,Calisto\CS-772,Mr. Kennith Belcher,M,2003-04-20,2021-04-28,2021-11-17,1,Maldives,Ethiopia,3680.04,0,0,1,833.05
IDZZ00314,Omega\OG-307,Ms. Rosalie Bethel,M,1996-03-31,2021-03-08,2021-12-16,1,Andorra,Bahamas,7299.43,0,0,1,955.63
IDYY70701,Calisto\CS-197,Ms. Valarie Murphy,F,2015-06-17,2021-01-19,2021-06-04,0,Kiribati,Egypt,16698.74,1,0,2,2972.67
IDXX65061,Adonis\AS-389,Ms. Sharon Rodriguez,F,2010-07-19,2021-09-26,2022-06-07,0,Portugal,Namibia,7477.15,0,1,1,1035.27
IDXX22996,Adonis\AS-571,Ms. Ashley Molina,F,2016-09-10,2021-07-01,2022-02-18,0,Qatar,Turks and Caicos Islands,13760.45,1,0,1,1500.95
IDXX59316,Adonis\AS-045,Ms. Wilda Asher,F,2005-10-28,2021-11-17,2022-01-08,1,Netherlands Antilles,Guinea-Bissau,5856.29,2,0,3,2050.57
IDYY24339,Calisto\CS-420,Mr. Christopher Cupples,M,2011-08-04,2021-01-22,2021-02-23,0,Serbia,United Arab Emirates,3766.49,2,1,2,704.16
IDZZ38052,Omega\OG-520,Ms. Vera Hinman,F,2002-12-16,2021-04-10,2021-11-08,1,Mauritania,Wallis and Futuna,18367.02,2,1,1,1260.67
IDXX94107,Adonis\AS-134,Ms. Victoria Naz,F,2010-03-16,2021-08-29,2021-09-24,0,Azerbaijan,Central African Republic,4580.78,2,0,2,1109.7
IDYY35286,Calisto\CS-158,Mr. James Jordan,M,1990-03-26,2021-08-08,2022-05-05,1,Western Sahara,Timor-Leste,15325.54,2,1,1,1375.55
IDXX97359,Adonis\AS-475,Mr. Alejandro Vagliardo,M,2013-07-05,2021-08-30,2022-08-18,0,Iceland,Timor-Leste,13220.67,1,1,1,1457.48
IDZZ99092,Omega\OG-446,Ms. Lucille Baker,F,2019-03-25,2021-05-31,2022-04-04,0,India,Bahrain,2950.83,1,0,1,466.12
IDYY88697,Calisto\CS-805,Mr. Michael Willett,M,2020-03-23,2021-09-20,2022-01-30,1,Costa Rica,Australia,15715.29,1,1,2,2523.7
IDZZ99127,Omega\OG-866,Ms. Nicole Singleton,F,2002-12-19,2021-09-11,2021-11-05,0,Heard Island and McDonald Islands,Saint Helena,7472.1,1,1,2,1168.8
IDZZ38649,Omega\OG-529,Ms. Rose Joseph,F,1989-11-19,2021-08-22,2022-06-28,1,Equatorial Guinea,Singapore,10409.31,1,1,1,925.87
IDZZ58550,Omega\OG-528,Ms. Wendy Bellamy,F,1995-10-25,2021-11-07,2022-09-02,1,Swaziland,Solomon Islands,13186.98,2,0,1,1081.92
IDYY87195,Calisto\CS-656,Mr. Leslie Allen,M,2000-12-05,2021-04-22,2022-03-13,1,Canada,Guinea-Bissau,9001.77,1,1,1,1672.81
IDXX62243,Adonis\AS-675,Ms. Willie Zien,F,2010-08-31,2021-03-01,2021-11-29,0,Liberia,Bermuda,6398.65,2,1,1,757.18
IDZZ59922,Omega\OG-960,Ms. Erica Sulzer,F,1989-06-06,2021-12-14,2021-12-23,1,Togo,Bhutan,9538.31,2,1,2,1302.59
IDYY98246,Calisto\CS-590,Ms. Jenny Gibson,F,1998-10-22,2021-10-11,2022-03-30,1,Norway,Saint Vincent and the Grenadines,7658.28,1,0,2,1646.0
IDZZ76704,Omega\OG-213,Mr. Ronald Rosario,M,2020-05-31,2021-07-22,2021-09-27,0,Samoa,Finland,14489.45,1,0,2,2038.75
IDYY58069,Calisto\CS-655,Mr. James Edell,M,1985-02-27,2021-06-27,2022-01-14,1,Turkmenistan,Italy,3945.38,1,1,1,658.81
IDXX96333,Adonis\AS-765,Ms. Christine Foulger,F,2011-12-05,2021-08-30,2022-04-21,0,Belgium,El Salvador,9072.91,2,1,1,995.86
IDXX58649,Adonis\AS-656,Mr. Orville Stringfellow,M,1983-09-04,2021-06-19,2022-03-04,1,Vanuatu,Kazakhstan,12025.49,2,0,1,1507.24
IDYY68845,Calisto\CS-024,Ms. Yolanda Biro,F,2007-03-04,2021-04-23,2022-03-23,0,Ethiopia,Senegal,6002.86,0,0,1,901.39
IDZZ68955,Omega\OG-048,Ms. Rhonda Walters,F,2016-10-27,2021-05-24,2022-03-15,0,Singapore,Bouvet Island,10813.08,1,1,1,844.72
IDYY86351,Calisto\CS-579,Mr. Jeremy Rainwater,M,2018-04-25,2021-12-12,2022-03-25,0,Marshall Islands,Iran,12096.8,1,0,2,2236.04
IDXX20285,Adonis\AS-613,Mr. Ray Rivera,M,1995-08-24,2021-06-18,2022-06-04,1,India,Kiribati,12472.42,2,1,2,2516.18
IDZZ99714,Omega\OG-397,Ms. Bonnie Murphy,F,1982-06-03,2021-12-15,2022-08-03,1,British Indian Ocean Territory,El Salvador,17774.2,2,1,1,1223.45
IDXX63713,Adonis\AS-388,Mr. Hershel Mcelyea,M,2015-05-01,2021-02-24,2022-02-17,0,Cook Islands,Anguilla,11411.65,1,0,2,1438.63
IDXX89795,Adonis\AS-198,Ms. Carrie Mabry,F,1984-11-02,2021-09-04,2022-08-26,1,Comoros,Bermuda,12464.71,2,0,1,1540.32
IDXX38110,Adonis\AS-105,Mr. Gregory Nester,M,1985-11-02,2021-01-13,2021-07-18,1,Croatia,Jordan,2442.3,1,1,2,802.81
IDYY74714,Calisto\CS-788,Ms. Tammy Hutter,F,2020-01-02,2021-09-15,2021-10-26,0,Malaysia,Armenia,6943.79,0,0,2,1532.61
IDYY65607,Calisto\CS-866,Mr. Byron Pelkey,M,2007-08-21,2021-10-15,2021-11-06,0,Georgia,British Indian Ocean Territory,6139.65,0,0,3,1886.43
IDYY71674,Calisto\CS-845,Mr. Alexander Pike,M,2003-12-08,2021-12-02,2022-08-06,1,Angola,Falkland Islands [Islas Malvinas],8175.01,2,0,2,1615.59
IDYY87911,Calisto\CS-159,Mr. James Hebert,M,1988-07-25,2021-12-05,2022-01-10,1,Trinidad and Tobago,Papua New Guinea,17223.85,1,0,2,3180.74
IDZZ24497,Omega\OG-714,Ms. Karen Ellinwood,F,2005-11-28,2021-10-25,2022-10-14,1,Singapore,Chad,9451.42,2,1,1,780.23
IDXX50974,Adonis\AS-596,Ms. Janis Swann,F,1984-07-08,2021-02-03,2021-04-22,1,São Tomé and Príncipe,Madagascar,4877.71,0,1,2,1329.09
IDZZ09990,Omega\OG-155,Mr. Buddy Stroik,M,1982-11-02,2021-12-16,2022-10-13,1,Singapore,Senegal,13013.75,2,0,1,1078.78
IDZZ48507,Omega\OG-646,Ms. Joanne Ferullo,F,2006-08-28,2021-11-02,2021-12-30,0,Estonia,Malta,2639.67,1,1,2,551.62
IDXX99954,Adonis\AS-678,Mr. Robert Freehan,M,1985-04-10,2021-06-18,2021-10-16,1,Vatican City,South Korea,9161.71,0,0,2,2328.61
IDYY93630,Calisto\CS-334,Mr. David Oh,M,1994-10-14,2021-06-29,2021-10-13,1,American Samoa,Norway,14892.85,2,1,2,2416.26
IDXX03108,Adonis\AS-536,Ms. Leah Lawson,F,2007-03-20,2021-01-08,2021-09-11,0,Croatia,Estonia,1642.9,2,0,2,526.42
IDZZ70677,Omega\OG-505,Ms. Betty Whyte,F,2004-12-17,2021-05-02,2022-03-14,1,Bulgaria,Nigeria,4089.08,2,0,1,538.37
IDXX20555,Adonis\AS-046,Ms. Janice Blood,F,2010-07-01,2021-07-14,2022-05-07,0,Turkmenistan,South Georgia and the South Sandwich Islands,13809.24,2,0,2,2964.17
IDYY42876,Calisto\CS-932,Ms. Martha Stokes,F,2020-02-17,2021-06-16,2021-12-06,0,Italy,Honduras,9603.97,1,1,2,1657.41
IDZZ50193,Omega\OG-118,Ms. Michelle Downer,F,2019-09-23,2021-09-30,2021-11-29,0,New Zealand,Egypt,16399.35,2,1,2,1941.92
IDZZ40855,Omega\OG-104,Mr. Millard Walsh,M,1992-11-23,2021-05-15,2021-09-05,1,Namibia,Madagascar,2983.76,0,1,2,785.93
IDXX33219,Adonis\AS-821,Mr. Joshua Iannaccone,M,1988-08-03,2021-05-30,2021-12-20,1,Iceland,Western Sahara,4557.45,0,1,1,852.97
IDZZ27261,Omega\OG-646,Ms. Vivian Taylor,F,2001-09-25,2021-02-23,2021-04-07,1,Guam,Andorra,12758.38,1,0,2,1946.21
IDYY42682,Calisto\CS-647,Ms. Lillie Jones,F,1989-06-30,2021-04-28,2022-01-01,1,Iceland,Honduras,7423.95,2,0,2,1488.26
IDZZ21833,Omega\OG-644,Ms. Anna Monterroso,F,2011-02-19,2021-06-08,2022-04-26,0,Malaysia,Chad,9169.97,1,1,1,769.1
IDYY84651,Calisto\CS-114,Ms. Sonia Scalf,F,1980-02-21,2021-06-02,2021-08-24,1,Bangladesh,Lesotho,8904.42,1,0,2,1844.23
IDYY03739,Calisto\CS-525,Ms. Mary Munos,F,1987-05-25,2021-02-19,2021-12-26,1,Mali,Chile,9253.09,0,0,2,2025.09
IDYY52307,Calisto\CS-407,Mr. Michael Mcdaniel,M,1980-01-10,2021-09-15,2022-07-08,1,Honduras,Czech Republic,9546.86,1,1,1,1062.13
IDYY53197,Calisto\CS-732,Mr. Joshua Tyson,M,2006-04-26,2021-04-05,2021-11-17,0,U.S. Virgin Islands,Fiji,13241.82,1,0,1,1361.84
IDXX09194,Adonis\AS-435,Mr. Bruce Gass,M,2011-05-17,2021-06-17,2022-02-17,0,Samoa,Nauru,2739.83,1,1,1,517.23
IDXX29753,Adonis\AS-073,Ms. Jeanne Depew,F,1986-03-28,2021-11-15,2022-02-08,1,Niue,Marshall Islands,3580.21,1,0,2,1105.76
IDZZ20224,Omega\OG-471,Mr. Gaylord Sandau,M,1990-05-02,2021-08-03,2022-08-02,1,Chad,Japan,11471.38,1,1,1,984.92
IDYY22028,Calisto\CS-568,Mr. Joshua Rupp,M,2005-06-25,2021-05-15,2022-02-19,1,Cuba,Cocos [Keeling] Islands,18850.17,2,1,2,2995.86
IDZZ05701,Omega\OG-187,Ms. Flora Mclaughlin,F,1992-04-24,2021-03-13,2022-01-19,1,Turkmenistan,Pakistan,1309.23,0,1,1,545.66
IDXX11641,Adonis\AS-713,Mr. Charles Shick,M,2016-06-23,2021-09-02,2022-03-20,0,Zambia,American Samoa,16398.98,2,1,2,3130.92
IDYY71582,Calisto\CS-820,Mr. Neal Ingram,M,2002-07-21,2021-04-21,2021-07-30,1,North Korea,Libya,9697.13,0,1,2,1881.13
IDYY78836,Calisto\CS-875,Mr. Bryan Acevedo,M,1993-01-17,2021-03-01,2022-02-23,1,Comoros,Croatia,6967.71,0,1,1,978.29
IDYY96486,Calisto\CS-705,Mr. Hector Dunning,M,2016-11-20,2021-03-14,2022-02-10,0,Kenya,Antigua and Barbuda,11051.43,2,0,1,1072.85
IDYY60300,Calisto\CS-270,Ms. Emma Robinson,F,1997-12-24,2021-18-12,2022-01-02,1,Kuwait,China,5295.79,0,1,3,1623.35
IDYY04774,Calisto\CS-369,Ms. Sandra Bloomer,F,2019-10-29,2021-12-02,2022-11-23,0,Bulgaria,Guyana,9195.34,2,1,1,825.67
IDZZ47977,Omega\OG-951,Mr. Ernest Contreras,M,2006-07-31,2021-08-08,2022-06-13,0,Haiti,Oman,12818.0,1,0,1,1069.18
IDZZ31792,Omega\OG-195,Mr. Mark Pfaff,M,2003-12-19,2021-04-01,2021-12-03,1,Brunei,Finland,9519.76,2,0,1,868.0
IDYY34166,Calisto\CS-096,Ms. Lucille Smith,F,1982-12-25,2021-02-05,2021-11-16,1,Saudi Arabia,Seychelles,3374.59,0,1,1,730.83
IDXX48231,Adonis\AS-896,Ms. Judy Le,F,1985-11-28,2021-02-26,2021-06-30,1,Turkey,South Georgia and the South Sandwich Islands,12438.98,2,0,2,2793.99
IDXX52562,Adonis\AS-892,Mr. Kendall Young,M,2010-09-24,2021-05-22,2022-04-22,0,Hungary,Malawi,6885.3,1,1,1,884.7
IDXX46698,Adonis\AS-165,Mr. Dennis Schultheis,M,1993-07-26,2021-09-16,2021-10-14,1,Guadeloupe,Antigua and Barbuda,29.76,1,1,2,365.91
IDZZ47836,Omega\OG-029,Mr. William Alford,M,2007-08-22,2021-01-24,2021-05-10,0,Niger,South Korea,11334.83,1,1,2,1494.27
IDZZ88892,Omega\OG-602,Ms. Tonita Williams,F,1981-10-25,2021-06-03,2021-10-02,1,Portugal,Nauru,15681.42,1,1,2,2070.7
IDYY81762,Calisto\CS-843,Mr. Charles Jasso,M,1991-03-17,2021-06-29,2022-03-07,1,Switzerland,Malawi,7175.69,0,1,1,1003.25
IDZZ18505,Omega\OG-073,Ms. Margie Sullivan,F,1986-09-26,2021-07-18,2022-01-17,1,Andorra,Saint Pierre and Miquelon,4497.02,2,1,1,514.47
IDYY65724,Calisto\CS-996,Mr. Joseph Mcneill,M,2008-12-22,2021-07-16,2021-08-27,0,Japan,Martinique,14024.73,1,0,2,2551.09
IDYY58344,Calisto\CS-058,Mr. Alexander Carlson,M,1999-12-25,2021-03-21,2021-06-26,1,Latvia,Suriname,9084.09,2,1,2,1575.01
IDZZ10616,Omega\OG-879,Ms. Katrice Atwell,F,1997-05-17,2021-10-28,2021-11-11,1,Gaza Strip,Kazakhstan,3315.16,0,1,2,826.23
IDXX86423,Adonis\AS-673,Ms. Vivian Sable,F,1996-04-25,2021-06-29,2022-04-03,1,Bolivia,Germany,10356.74,1,1,2,2229.75
IDXX03720,Adonis\AS-702,Ms. Kathleen Swain,F,2010-05-28,2021-07-02,2022-06-08,0,Mozambique,Kazakhstan,8055.07,0,0,1,1200.28
IDXX89885,Adonis\AS-246,Mr. Barry Treuter,M,2020-12-16,2021-12-16,2022-08-31,0,France,Thailand,9405.92,0,1,1,1206.1
IDYY29816,Calisto\CS-899,Ms. Rosemary Mendez,F,2004-04-20,2021-05-05,2021-07-16,1,Bosnia and Herzegovina,Zimbabwe,7102.48,1,1,2,1402.66
IDYY08563,Calisto\CS-548,Ms. Amy Henry,F,1988-09-06,2021-05-28,2022-01-28,1,Cook Islands,Eritrea,3707.75,2,1,1,1556.28
IDZZ02093,Omega\OG-935,Ms. Veronica Griffith,F,2004-09-19,2021-04-23,2021-12-30,1,Mozambique,Vietnam,8767.96,1,1,1,854.07
IDZZ30420,Omega\OG-045,Ms. Mattie Lewis,F,1981-11-08,2021-05-28,2021-08-21,1,Cocos [Keeling] Islands,British Virgin Islands,17934.9,2,0,2,2460.09
IDYY13366,Calisto\CS-486,Mr. Herbert Howard,M,1998-01-13,2021-05-22,2021-11-17,1,Wallis and Futuna,Aruba,12175.55,1,1,2,2123.76
IDYY60525,Calisto\CS-474,Mr. William Esposito,M,2001-12-13,2021-07-09,2022-02-10,1,Brazil,Uganda,9432.4,0,0,1,1296.46
IDXX91163,Adonis\AS-354,Mr. Carroll Sherman,M,1995-02-22,2021-07-26,2021-11-04,1,Bouvet Island,Norfolk Island,10628.09,1,1,2,2275.34
IDXX36397,Adonis\AS-040,Mr. Guadalupe Specht,M,1991-12-14,2021-06-10,2021-08-21,1,Malaysia,Slovakia,9099.2,2,1,2,1904.25
IDYY79645,Calisto\CS-309,Mr. Larry Peters,M,2015-07-17,2021-01-02,2021-09-09,0,Jersey,Costa Rica,8590.65,1,1,1,899.29
IDXX54361,Adonis\AS-036,Mr. Robert Ellwanger,M,1985-03-06,2021-05-11,2022-01-11,1,Venezuela,Micronesia,15634.29,1,0,1,1961.51
IDZZ67535,Omega\OG-686,Mr. Nicholas Barrett,M,1987-09-08,2021-12-30,2022-09-05,1,New Zealand,Saint Lucia,13879.83,1,1,1,1121.25
IDXX57069,Adonis\AS-315,Mr. Jean Pegg,M,1992-02-23,2021-05-02,2021-05-23,1,Singapore,Turkmenistan,6138.86,0,1,3,2102.92
IDXX27636,Adonis\AS-934,Ms. Deborah Clouthier,F,1984-06-03,2021-08-09,2021-11-14,1,Hungary,Antarctica,13702.58,2,1,2,2743.92
IDYY58579,Calisto\CS-770,Mr. Joseph Banks,M,1996-03-06,2021-03-16,2021-04-23,1,Dominican Republic,Bermuda,1606.09,0,0,2,794.32
IDXX59343,Adonis\AS-500,Ms. Marylin Brown,F,2006-09-16,2021-06-01,2021-11-02,0,Aruba,Albania,9116.77,0,1,2,2009.7
IDYY19656,Calisto\CS-162,Mr. Paul Garcia,M,1999-03-26,2021-01-12,2021-07-05,1,Jamaica,Italy,8674.71,1,0,2,1805.32
IDYY24263,Calisto\CS-447,Mr. Jorge Mims,M,1985-12-05,2021-11-20,2022-06-17,1,Fiji,Benin,19168.78,1,1,1,1766.52
IDXX28247,Adonis\AS-647,Ms. Josephine Hengl,F,2014-09-01,2021-03-16,2021-07-21,0,Slovakia,Mauritania,4108.12,2,0,2,1023.33
IDYY34496,Calisto\CS-271,Ms. Paula Cotelesse,F,1981-09-22,2021-12-06,2022-10-03,1,United Arab Emirates,Micronesia,10368.41,2,1,1,1013.49
IDZZ66346,Omega\OG-022,Ms. Katie Travis,F,2004-04-17,2021-05-07,2021-11-11,1,Honduras,South Georgia and the South Sandwich Islands,9057.21,2,0,1,837.24
IDXX38445,Adonis\AS-741,Ms. Carol Mares,F,1992-08-13,2021-02-06,2021-08-26,1,Jamaica,Namibia,11364.71,1,0,1,1546.76
IDZZ30673,Omega\OG-460,Ms. Anneliese Hutchins,F,2010-11-14,2021-02-15,2021-07-23,0,Samoa,Ghana,18867.31,2,1,2,2218.27
IDZZ46931,Omega\OG-839,Ms. Rosalie Dupre,F,2009-12-16,2021-03-05,2021-07-07,0,Netherlands Antilles,Germany,8231.6,0,1,2,1254.08
IDYY83652,Calisto\CS-749,Mr. Walter Christian,M,1987-01-20,2021-10-24,2022-08-20,1,Isle of Man,China,7919.74,0,0,2,1801.47
IDZZ40773,Omega\OG-490,Ms. Denise Kong,F,2002-08-08,2021-04-05,2021-04-14,1,Poland,Afghanistan,4331.74,0,0,2,1030.91
IDZZ87562,Omega\OG-586,Mr. Nathan Mcphearson,M,2017-03-27,2021-07-04,2022-06-19,0,Jordan,Belize,12084.17,1,1,2,1574.54
IDXX16294,Adonis\AS-815,Ms. Desiree Spangler,F,2009-03-07,2021-04-11,2021-09-23,0,Benin,Monaco,3865.72,0,1,2,1055.26
IDXX74472,Adonis\AS-039,Ms. Kristen Carroll,F,2003-02-04,2021-12-25,2022-03-21,1,Tokelau,Mali,18411.3,1,1,2,3682.37
IDYY92749,Calisto\CS-626,Mr. Steven Sims,M,2021-12-12,2021-01-18,2021-04-18,0,Kazakhstan,Cocos [Keeling] Islands,7324.68,0,1,2,1434.05
IDXX81715,Adonis\AS-376,Ms. Maria Jackson,F,2006-09-20,2021-08-15,2021-09-11,0,Tunisia,Namibia,6398.47,0,0,3,2326.67
IDXX96092,Adonis\AS-520,Mr. Arthur Weinstein,M,2019-12-05,2021-03-23,2021-12-02,0,France,Italy,958.71,1,1,1,360.79
IDXX37373,Adonis\AS-639,Mr. Larry Rodrigues,M,2015-12-03,2021-10-24,2022-08-02,0,São Tomé and Príncipe,Bhutan,9399.09,2,0,1,1137.8
IDYY72303,Calisto\CS-182,Ms. Helen Fiore,F,2016-12-27,2021-01-03,2021-09-20,0,Seychelles,Romania,6392.63,0,0,1,940.1
IDZZ88512,Omega\OG-470,Mr. Charles Crow,M,2007-08-14,2021-02-07,2022-01-16,0,Western Sahara,Cape Verde,1478.21,0,1,2,523.76
IDYY05764,Calisto\og-912,Ms. Jenelle Marshall,F,1980-08-04,2021-02-02,2021-08-10,1,Mozambique,Kuwait,5492.84,1,0,1,864.68
IDYY02053,Calisto\CS-393,Ms. Victoria Aliff,F,1989-18-12,2021-01-05,2021-07-19,1,Comoros,Madagascar,831.84,1,1,1,430.1
IDZZ02066,Omega\OG-788,Mr. Colton Todd,M,1997-05-05,2021-08-30,2021-09-24,1,Bolivia,Lebanon,11876.15,1,1,2,1655.78
IDYY64751,Calisto\CS-083,Ms. Kimberly Brenna,F,2016-12-20,2021-01-22,2021-12-25,0,Pitcairn Islands,Kiribati,5019.65,1,1,2,999.77
IDZZ67422,Omega\OG-654,Ms. Mary Salazar,F,2008-05-15,2021-12-19,2022-10-20,0,Dominica,China,14129.98,1,1,1,1025.4
IDZZ57036,Omega\OG-041,Ms. Bernice Vereen,F,1997-12-20,2021-11-18,2022-03-20,1,Nepal,South Korea,4162.2,0,0,2,1023.93
IDXX83187,Adonis\AS-022,Ms. Roberta Palmer,F,2015-12-20,2021-01-06,2021-03-06,0,Spain,Saint Vincent and the Grenadines,6351.97,1,0,3,2201.94
IDZZ21768,Omega\OG-724,Mr. James Kemp,M,1992-01-25,2021-03-22,2021-06-20,1,Mauritius,Somalia,3098.31,1,0,2,776.63
IDYY76054,Calisto\CS-502,Mr. Michael Borders,M,2019-05-28,2021-11-26,2022-06-15,0,Kyrgyzstan,New Zealand,13590.58,2,1,1,1136.64
IDYY30668,Calisto\CS-899,Mr. Kenneth Widmer,M,2001-06-28,2021-03-26,2021-10-11,1,Mauritius,French Polynesia,14880.9,2,1,1,1345.55
IDZZ80654,Omega\OG-512,Ms. Amanda Carriaga,F,1981-01-20,2021-05-22,2021-11-23,1,U.S. Virgin Islands,Zimbabwe,11081.57,2,0,1,963.67
IDXX02652,Adonis\AS-201,Mr. Willie Bennett,M,2019-09-13,2021-01-11,2021-08-08,0,France,Vatican City,948.95,2,0,2,386.62
IDZZ55071,Omega\OG-724,Mr. Gregory Williamson,M,2011-05-14,2021-10-19,2022-02-13,0,Dominican Republic,Barbados,1292.57,0,1,2,506.82
IDXX99934,Adonis\AS-740,Ms. Julia Rosemond,F,2018-06-19,2021-05-22,2022-03-03,0,United Kingdom,Bangladesh,8100.87,0,1,1,1089.71
IDZZ07888,Omega\OG-013,Ms. Marlene Vandyke,F,1981-04-15,2021-04-26,Sun Jul  4 00:00:00 2021,1,Libya,China,8086.47,2,1,2,1143.78
IDYY84578,Calisto\CS-895,Mr. Jonathan Stough,M,1997-01-07,2021-04-06,2021-07-02,1,Qatar,Marshall Islands,12609.74,2,1,2,2087.98
IDXX14291,Adonis\AS-599,Ms. Elizabeth Milton,F,2016-05-07,2021-11-04,2022-02-24,0,Mali,Trinidad and Tobago,6203.54,0,0,2,1635.03
IDZZ62644,Omega\OG-602,Ms. Shirley Schrader,F,1983-07-12,2021-11-30,2021-12-18,1,El Salvador,Wallis and Futuna,10197.79,2,0,3,2138.3
IDZZ51705,Omega\OG-208,Mr. Leo Hauck,M,1981-04-21,2021-02-10,2021-04-08,1,Nigeria,Turks and Caicos Islands,8667.77,1,0,2,1448.35
IDZZ44920,Omega\OG-397,Ms. Pauline Stien,F,2008-04-30,2021-07-27,2022-05-03,0,Indonesia,Vanuatu,6045.93,1,0,1,662.55
IDXX20240,Adonis\AS-156,Ms. Georgia Wilks,F,2009-01-15,2021-05-24,2022-02-22,0,Mongolia,Trinidad and Tobago,13460.28,1,0,1,1653.53
IDYY05188,Calisto\CS-265,Mr. Johnny Day,M,1991-06-23,2021-10-11,2022-07-15,1,Belize,United Arab Emirates,13937.62,2,1,1,1269.48
IDXX65232,Adonis\AS-579,Ms. Lanita Rivers,F,1981-10-21,2021-07-01,2022-03-31,1,United Kingdom,Slovakia,1740.92,2,0,1,477.06
IDYY10399,Calisto\CS-031,Ms. Anjanette Maberry,F,1996-06-26,2021-11-06,2021-12-10,1,United States,Germany,7870.11,0,0,2,1814.62
IDYY01829,Calisto\CS-916,Mr. Mark Tennant,M,2004-09-19,2021-06-08,2021-12-12,1,Trinidad and Tobago,Italy,7886.44,2,0,2,1562.19
IDYY80403,Calisto\CS-452,Mr. Rudolph Goebel,M,2018-05-14,2021-09-29,2022-08-13,0,Trinidad and Tobago,Namibia,9448.76,2,1,2,1525.04
