ticket_id,airline_flight,name,gender,dob,dop,dod,is_adult,from,to,distance,num_stops,has_loyalty,price_tier,price
IDZZ25168,Omega\OG-168,Ms. Irene Evans,F,1988-08-06,2021-08-18,2022-02-17,1,Réunion,Argentina,10864.29,2,0,1,946.91
IDYY06856,Calisto\CS-586,Ms. Barbara Hodges,F,1990-06-19,2021-03-03,2021-04-04,1,Tokelau,Comoros,15452.98,1,0,3,4128.58
IDZZ37148,Omega\OG-330,Mr. Larry Liotta,M,2010-12-20,2021-09-23,2021-10-10,0,Kosovo,Equatorial Guinea,4680.3,1,0,3,1142.72
IDZZ87518,Omega\OG-675,Mr. Michael Knorr,M,2017-06-22,2021-06-06,2022-01-20,0,San Marino,Iceland,3039.11,0,0,1,592.76
IDZZ64536,Omega\OG-276,Mr. Gregory Flores,M,1998-03-22,2021-12-22,2022-05-17,1,Latvia,Wallis and Futuna,14894.91,2,1,2,1885.74
IDZZ11139,Omega\OG-226,Mr. Richard Ferreri,M,1981-06-09,2021-10-07,2022-09-04,1,Iraq,Kenya,3750.0,1,0,2,863.67
IDXX36630,Adonis\AS-534,Ms. Valerie Bixby,F,2009-10-17,2021-02-24,2021-08-19,0,Japan,Barbados,14228.69,2,1,2,2738.11
IDXX61144,Adonis\AS-139,Ms. Dorothy Owens,F,2001-04-28,2021-06-20,2021-07-01,1,French Polynesia,Malaysia,12134.08,1,0,2,2821.48
IDXX54560,Adonis\AS-404,Mr. Leon Thole,M,2006-09-21,2021-08-01,2022-07-24,0,Oman,Netherlands,5491.1,0,0,2,1497.43
IDZZ40499,Omega\OG-465,Mr. Dale Murray,M,1992-03-18,2021-07-03,2022-01-29,1,Botswana,Macau,10827.43,1,0,2,1703.38
IDYY73955,Calisto\CS-705,Mr. Carl Turner,M,1988-03-13,2021-01-31,2021-12-18,1,Cyprus,Angola,5411.59,0,0,2,1413.11
IDYY94597,Calisto\CS-132,Mr. Juan Flores,M,1986-05-08,2021-03-28,2021-07-29,1,Seychelles,Paraguay,12221.2,2,1,2,2030.77
IDXX31230,Adonis\AS-594,Mr. Mitchell Riggan,M,1989-09-28,2021-08-20,2022-02-09,1,Latvia,Libya,3450.63,2,1,2,893.3
IDZZ75840,Omega\OG-685,Mr. Jason Bruno,M,1984-04-10,2021-07-18,2022-02-02,1,Turkey,Russia,5257.24,1,1,1,655.65
IDYY85347,Calisto\CS-183,Mr. Douglas Cox,M,2010-06-06,2021-09-26,2021-12-05,0,Tunisia,Mauritius,7895.32,0,1,2,1517.51
IDYY91195,Calisto\CS-613,Ms. Angela Weeks,F,1982-05-28,2021-02-15,2021-11-10,1,Ireland,Côte d'Ivoire,5112.25,2,0,1,704.55
IDXX44670,Adonis\AS-272,Mr. George Lord,M,2017-12-25,2021-09-02,2022-06-11,0,Timor-Leste,Swaziland,9998.18,2,0,2,2203.34
IDYY10204,Calisto\CS-157,Ms. Lois Walsh,F,2012-05-07,2021-02-08,2021-12-08,0,Latvia,North Korea,7047.8,0,0,1,987.59
IDYY69392,Calisto\CS-740,Mr. James Kearney,M,2004-09-11,2021-08-06,2022-02-19,1,Isle of Man,Djibouti,6262.86,0,1,2,1387.02
IDZZ93192,Omega\OG-458,Mr. Daniel Vazquez,M,2005-03-05,2021-02-18,2021-12-02,1,Qatar,Sierra Leone,6902.89,0,0,1,937.03
IDYY83574,Calisto\CS-740,Mr. Ramiro Nelson,M,2006-06-29,2021-03-18,2021-12-13,0,Hong Kong,Netherlands Antilles,16167.51,2,0,1,1483.29
IDYY81520,Calisto\CS-427,Mr. Ricky Foreman,M,1986-05-19,2021-01-12,2021-02-03,1,Nepal,Pakistan,1449.25,0,0,2,774.06
IDZZ48348,Omega\OG-185,Mr. Guy Brown,M,2021-01-14,2021-06-26,2021-09-21,0,Cambodia,Armenia,6575.08,0,1,2,1083.01
IDYY83420,Calisto\CS-267,Ms. Joyce Armstrong,F,1998-04-02,2021-03-07,2021-08-17,1,Portugal,Chile,10582.46,1,1,2,1908.7
IDYY14989,Calisto\CS-362,Mr. Jimmy Moss,M,2006-10-27,2021-02-28,2021-03-20,0,Luxembourg,Honduras,8899.6,2,0,3,3468.6749999999997
IDZZ12927,Omega\OG-489,Ms. Juanita Fritz,F,1999-10-27,2021-01-11,2021-04-30,1,Luxembourg,Burundi,6346.45,1,1,2,526.975
IDXX76884,Adonis\AS-489,Ms. Linda Bennetts,F,2005-09-19,2021-06-26,2022-03-22,1,Malawi,Greenland,10969.0,2,1,1,1265.27
IDZZ00346,Omega\OG-297,Ms. Delfina Fridley,F,1986-07-21,2021-11-14,2022-08-06,1,Guinea-Bissau,Burkina Faso,1483.4,0,1,2,624.81
IDZZ68985,Omega\OG-603,Mr. David Farnham,M,2009-07-17,2021-02-12,2021-12-28,0,Djibouti,South Georgia and the South Sandwich Islands,10400.09,1,1,1,828.41
IDYY96694,Calisto\CS-078,Ms. Valerie Camilo,F,1980-09-01,2021-02-01,2021-04-20,1,Gibraltar,Vatican City,1663.68,2,1,2,506.94
IDXX97394,Adonis\AS-122,Mr. Jesse Hoefer,M,1999-09-19,2021-10-09,2021-12-19,1,Western Sahara,Gaza Strip,4680.1,2,0,2,1233.29
IDZZ33962,Omega\OG-826,Mr. David Reese,M,2011-03-15,2021-03-12,2022-03-10,0,Luxembourg,Thailand,9017.57,0,1,1,855.62
IDXX56001,Adonis\AS-531,Ms. Sol Watts,F,1992-11-01,2021-11-19,2022-05-26,1,Grenada,India,14380.35,2,0,1,1730.53
IDYY32038,Calisto\CS-046,Ms. Karen Roberts,F,2019-04-28,2021-07-24,2021-08-20,0,Czech Republic,Botswana,8082.59,2,1,2,1327.46
IDYY43817,Calisto\CS-816,Mr. Gregg Perreault,M,1988-06-20,2021-12-28,2022-06-19,1,Vanuatu,Benin,18236.69,1,0,2,3341.45
IDYY12889,Calisto\CS-314,Ms. Marie Timm,F,2004-03-31,2021-11-04,2022-06-28,1,Equatorial Guinea,Andorra,4633.68,2,0,1,671.66
IDXX17357,Adonis\AS-677,Mr. Marcus Gatto,M,2001-09-01,2021-05-09,2021-08-29,1,Saint Kitts and Nevis,Libya,8203.71,1,1,2,1830.68
IDYY56502,Calisto\CS-615,Ms. Rosie Bentley,F,1998-05-25,2021-04-01,2021-11-05,1,Belgium,Sri Lanka,8374.66,1,1,1,988.62
IDYY87376,Calisto\CS-772,Mr. Robert Daniels,M,1980-01-11,2021-10-23,2022-09-14,1,Bahrain,Canada,10646.04,1,1,1,1150.06
IDZZ40164,Omega\OG-618,Mr. Jeffrey Singleton,M,2003-06-20,2021-08-05,2022-01-10,1,Cambodia,Comoros,7278.12,0,0,2,1394.19
IDYY00214,Calisto\CS-243,Mr. John Bagnoli,M,1981-09-01,2021-12-07,2022-01-08,1,Tokelau,Norway,14303.66,1,0,3,3849.53
IDYY97354,Calisto\CS-438,Ms. Yvette Blount,F,2019-11-20,2021-03-19,2022-03-08,0,British Virgin Islands,French Guiana,2042.56,0,1,1,526.7
IDZZ20222,Omega\OG-498,Ms. Suzanne Lehrman,F,2003-03-17,2021-02-11,2021-09-13,1,Sudan,Montserrat,9859.37,1,0,1,1002.84
IDYY06679,Calisto\CS-822,Ms. Ann Rickman,F,1994-10-09,2021-08-14,2021-08-28,1,Nauru,Malawi,14591.35,2,0,3,3796.46
IDZZ85878,Omega\OG-432,Ms. Eleanor Kelly,F,2003-08-24,2021-08-13,2022-03-21,1,Greece,French Southern Territories,10886.97,2,0,1,957.76
IDXX20146,Adonis\AS-343,Mr. Louis Boedeker,M,1990-02-02,2021-08-10,2022-04-13,1,Mali,Uruguay,7838.88,0,1,1,1156.4
IDZZ80494,Omega\OG-029,Ms. Suzanne Lehrman,F,1996-10-03,2021-07-20,2021-10-06,1,Sri Lanka,Ecuador,17609.02,1,0,2,2525.21
IDYY19490,Calisto\CS-252,Mr. Andrew Shaw,M,1997-10-31,2021-04-01,2021-12-20,1,Mauritius,Gibraltar,9123.29,2,1,1,931.94
IDYY15807,Calisto\CS-619,Mr. Stephen Jefferson,M,1996-04-29,2021-11-28,2022-07-26,1,Malaysia,Gaza Strip,7657.25,1,1,1,926.5
IDXX99524,Adonis\AS-327,Mr. Joseph Eikenberry,M,1980-12-07,2021-02-09,2021-11-19,1,Greenland,Azerbaijan,5823.24,1,1,1,872.64
IDZZ94924,Omega\OG-097,Ms. Gloria Deweese,F,1997-03-24,2021-09-12,2022-02-26,1,Australia,British Indian Ocean Territory,6894.18,0,1,2,1206.82
IDYY50162,Calisto\CS-144,Mr. Francis Myrlie,M,2002-07-06,2021-04-19,2022-02-23,1,Palestinian Territories,Svalbard and Jan Mayen,5109.27,2,0,1,704.48
IDZZ41890,Omega\OG-167,Ms. Rebecca Hill,F,2018-03-25,2021-08-12,2021-12-29,0,France,Brunei,11348.18,2,0,2,1545.28
IDZZ41900,Omega\OG-120,Mr. Micheal Poole,M,1985-01-14,2021-04-24,2021-08-07,1,Morocco,Denmark,3012.65,2,0,2,648.55
IDYY25862,Calisto\CS-360,Ms. Dorothy Sims,F,2016-01-23,2021-12-14,2022-05-16,0,Aruba,São Tomé and Príncipe,8556.38,2,1,2,1396.21
IDZZ47040,Omega\OG-522,Mr. Cole Shaver,M,1991-05-19,2021-04-22,2021-08-08,1,Nauru,Saint Vincent and the Grenadines,14542.23,2,0,2,2049.1
IDZZ16516,Omega\OG-913,Ms. Patricia Harper,F,1991-09-23,2021-03-30,2021-08-15,1,Tunisia,Marshall Islands,15077.55,2,0,2,2117.88
IDYY79560,Calisto\CS-976,Ms. Florence Weir,F,2010-03-28,2021-04-06,2021-11-15,0,Gaza Strip,Pakistan,3335.39,0,1,1,928.515
IDZZ61651,Omega\OG-820,Ms. Helena House,F,1994-11-13,2021-03-22,2021-05-03,1,Réunion,Anguilla,13633.09,2,1,2,1740.21
IDXX25285,Adonis\AS-166,Mr. Adam Holmes,M,1994-01-27,2021-03-20,2021-08-16,1,Cook Islands,Switzerland,16990.19,2,0,2,3692.3
IDXX78645,Adonis\AS-546,Ms. Kim Ryan,F,1998-10-19,2021-06-12,2021-09-05,1,Mozambique,Swaziland,968.98,0,0,2,688.14
IDXX44414,Adonis\AS-009,Mr. Robert Jennings,M,2021-12-08,2021-04-12,2021-07-19,0,China,Guinea-Bissau,11757.62,1,1,2,2379.06
IDXX57173,Adonis\AS-237,Ms. Kymberly Battle,F,1985-06-21,2021-03-27,2021-11-22,1,Barbados,Turkey,9505.45,2,0,1,626.53
IDZZ97315,Omega\OG-827,Mr. Joseph Splatt,M,1999-01-15,2021-11-22,2022-01-10,1,U.S. Virgin Islands,Hungary,8117.52,1,1,2,1244.83
IDXX53716,Adonis\AS-632,Ms. Nancy Bravo,F,2008-11-18,2021-07-07,2021-08-16,0,Cape Verde,Jersey,4194.74,0,0,2,621.48
IDZZ52780,Omega\OG-574,Mr. Daniel Flowers,M,1997-12-10,2021-04-23,2021-09-29,1,El Salvador,Bahrain,13811.12,1,0,2,2062.07
IDZZ55619,Omega\OG-297,Mr. Luis Oliver,M,1997-12-14,2021-12-19,2022-03-20,1,Martinique,Niger,7356.55,1,0,2,1301.08
IDXX65724,Adonis\AS-894,Mr. Fred Rowland,M,1992-08-11,2021-07-15,2021-09-14,1,Malaysia,São Tomé and Príncipe,10612.35,1,1,2,2275.9
IDYY63433,Calisto\CS-338,Mr. Lee Mahoney,M,2000-03-11,2021-01-20,2021-11-10,1,Comoros,Marshall Islands,14236.31,1,1,1,1400.81
IDZZ90043,Omega\OG-729,Mr. Michael Gordon,M,1983-08-05,2021-12-21,2022-07-30,1,Benin,Tanzania,4012.62,0,1,2,903.86
IDXX25028,Adonis\AS-886,Ms. Karen Floyd,F,1990-03-15,2021-06-02,2022-02-20,1,Micronesia,Bahamas,13710.83,2,1,2,2732.41
IDYY45271,Calisto\CS-728,Ms. Lana Johnson,F,2016-05-13,2021-09-19,2022-05-19,0,Kyrgyzstan,Sierra Leone,9111.37,1,1,1,931.28
IDYY52214,Calisto\CS-735,Mr. Fredrick Smith,M,1982-08-22,2021-07-27,2022-07-18,1,Falkland Islands [Islas Malvinas],Vatican City,12521.26,1,1,1,1279.57
IDZZ73300,Omega\OG-933,Ms. Lisa Samayoa,F,1999-12-27,2021-01-19,2021-09-30,1,Uruguay,El Salvador,6246.44,1,0,1,779.66
IDXX74947,Adonis\AS-586,Ms. Rosella Rodriguez,F,2001-02-17,2021-11-14,2022-06-10,1,Uzbekistan,Central African Republic,5789.99,2,0,1,876.54
IDXX99922,Adonis\AS-810,Mr. Jody Chiu,M,2019-11-14,2021-03-21,2021-07-12,0,Tanzania,New Caledonia,13857.33,2,0,2,2975.53
IDZZ04854,Omega\OG-594,Mr. Rafael Ellis,M,2012-09-19,2021-08-21,2022-07-18,0,Chad,Micronesia,14145.46,1,1,1,1027.53
IDYY59522,Calisto\CS-082,Ms. Susan Rossetti,F,1993-10-22,2021-02-24,2022-01-20,1,Botswana,Cook Islands,15163.38,1,1,1,1470.96
IDZZ80081,Omega\OG-244,Mr. Dwight Delaney,M,2012-09-04,2021-01-05,2021-02-22,0,Lebanon,Iraq,728.51,1,0,2,393.8
IDYY00839,Calisto\CS-599,Ms. Judy Nevill,F,1980-08-15,2021-02-23,2022-02-19,1,Wallis and Futuna,Gibraltar,17416.23,2,1,2,2775.26
IDXX08670,Adonis\AS-469,Mr. Howard Davis,M,2009-02-10,2021-06-27,2022-02-21,0,Jamaica,Zimbabwe,12338.5,2,0,1,1428.37
IDYY56165,Calisto\CS-846,Mr. John Walter,M,2005-09-01,2021-12-17,2022-11-22,1,Sudan,Poland,4459.76,1,1,1,710.55
IDZZ84969,Omega\OG-361,Mr. Matthew Prior,M,2001-04-12,2021-01-11,2021-08-15,1,Guinea-Bissau,Heard Island and McDonald Islands,10979.17,1,0,2,1725.9
IDYY36011,Calisto\CS-504,Ms. Sherry Mccluskey,F,2007-03-26,2021-12-04,2022-10-27,0,U.S. Virgin Islands,Kenya,11371.03,2,0,1,1084.55
IDXX59394,Adonis\AS-707,Mr. Ruben Shearing,M,2017-06-20,2021-06-23,2021-10-16,0,Iceland,Singapore,11355.32,1,1,2,2315.71
IDYY06534,Calisto\CS-933,Mr. Joseph Millhiser,M,2000-12-08,2021-08-29,2022-03-26,1,Falkland Islands [Islas Malvinas],Isle of Man,12854.84,1,0,2,2474.12
IDYY74037,Calisto\CS-652,Ms. Camille Lund,F,1985-06-05,2021-04-14,2021-10-17,1,Bhutan,Martinique,14423.48,1,0,2,2733.82
IDXX27731,Adonis\AS-375,Ms. Maria Noble,F,2007-10-23,2021-11-24,2022-10-23,0,Albania,Andorra,1544.21,2,0,2,505.87
IDZZ19133,Omega\OG-378,Mr. William Valdes,M,1997-02-06,2021-02-10,2021-09-22,1,El Salvador,Belize,380.41,2,1,1,292.42
IDZZ87534,Omega\OG-206,Ms. Ada Ortiz,F,2003-10-10,2021-02-09,2021-04-25,1,Gabon,Bangladesh,8909.22,2,1,2,1227.63
IDYY24622,Calisto\CS-445,Ms. Susie Behnke,F,2014-02-20,2021-06-02,2022-05-25,0,Equatorial Guinea,Portugal,4601.72,0,0,1,791.33
IDZZ57337,Omega\OG-756,Ms. Nancy Freeman,F,1986-05-29,2021-11-04,2022-06-14,1,United Kingdom,San Marino,1704.33,1,1,1,460.61
IDXX41917,Adonis\AS-736,Ms. Pamela Mcbride,F,1993-06-18,2021-12-14,2022-08-09,1,Senegal,Sri Lanka,10356.93,2,1,1,1195.87
IDZZ25394,Omega\OG-091,Mr. Wesley French,M,2006-05-16,2021-08-16,2021-10-14,0,Cayman Islands,Mauritius,15665.21,2,1,2,1855.72
IDYY77761,Calisto\CS-396,Ms. Christy Williams,F,2000-05-28,2021-03-24,2021-07-18,1,Guadeloupe,Montserrat,30.96,0,0,2,543.89
IDZZ10234,Omega\OG-834,Ms. Alyssa Youngman,F,1984-01-31,2021-02-24,2022-01-01,1,Falkland Islands [Islas Malvinas],Kiribati,11023.7,2,0,2,1623.23
IDZZ64897,Omega\OG-168,Ms. Kristin Orr,F,1995-03-18,2021-07-16,2022-02-15,1,Nigeria,Nepal,8119.88,0,1,1,903.89
IDZZ67350,Omega\OG-594,Mr. Douglas Wilcox,M,2021-09-14,2021-11-08,2022-05-20,0,Slovenia,Micronesia,12623.91,2,0,1,952.0
IDYY42505,Calisto\CS-250,Mr. Boyd Palmer,M,1989-04-27,2021-01-17,2021-06-18,1,Faroe Islands,South Georgia and the South Sandwich Islands,13207.09,2,1,2,2171.98
IDXX89512,Adonis\AS-971,Ms. Margaret Adair,F,1984-01-26,2021-06-01,2022-01-29,1,Kenya,Cayman Islands,12992.01,2,1,2,2616.68
IDXX34860,Adonis\AS-989,Ms. Sharita Goodridge,F,1994-09-21,2021-11-19,2021-11-24,1,Afghanistan,Saint Lucia,12430.21,2,1,2,2502.54
IDZZ59328,Omega\OG-116,Mr. Stephen Gooding,M,1986-12-18,2021-01-15,2021-06-27,1,Central African Republic,French Southern Territories,7786.21,1,0,2,1337.45
IDXX07658,Adonis\AS-652,Mr. Frank Carlson,M,1989-02-04,2021-07-07,2022-02-08,1,Cook Islands,Burkina Faso,17511.94,2,1,1,1840.7
IDXX80933,Adonis\AS-667,Ms. Shirley Mazzotta,F,2018-04-26,2021-05-25,2022-03-13,0,Kenya,Trinidad and Tobago,11017.42,2,0,2,2400.27
IDXX87277,Adonis\AS-580,Mr. Trent Omoyosi,M,2017-06-30,2021-08-05,2022-03-03,0,Aruba,Wallis and Futuna,12175.55,2,1,1,1277.52
IDXX29043,Adonis\AS-748,Mr. Jeremy Seagraves,M,1994-02-06,2021-07-29,2022-07-01,1,Paraguay,Argentina,1737.62,0,1,1,617.03
IDZZ00237,Omega\OG-503,Mr. Lee Yarbrough,M,2016-09-11,2021-08-21,2022-03-11,0,Romania,Swaziland,8093.39,1,1,1,698.49
IDXX20483,Adonis\AS-759,Ms. Lisa Newsome,F,1990-08-04,2021-04-16,2022-01-09,1,San Marino,United Kingdom,1704.33,0,0,2,832.71
IDZZ00498,Omega\OG-570,Ms. Eva Bostic,F,2021-11-11,2021-05-10,2021-12-12,0,Pitcairn Islands,Thailand,14911.5,1,1,2,1878.43
IDXX97906,Adonis\AS-477,Ms. Frances Dill,F,1995-12-24,2021-11-13,2022-02-27,1,Bahamas,Guinea,7312.01,2,1,2,1589.3
IDYY83381,Calisto\CS-880,Ms. Mary Faiella,F,2003-02-07,2021-01-30,2021-04-06,1,Niger,Belarus,4369.35,1,0,2,1123.84
IDYY77049,Calisto\CS-844,Mr. Jim Horton,M,2003-12-06,2021-07-02,2022-03-03,1,Philippines,Saint Kitts and Nevis,16634.05,2,0,1,1631.53
IDXX76645,Adonis\AS-571,Mr. Gregory Tovar,M,2017-10-12,2021-04-20,2021-10-09,0,Malaysia,Belarus,8592.95,2,1,2,1723.66
IDZZ21933,Omega\OG-330,Mr. Edward Allen,M,2003-12-13,2021-11-22,2021-12-15,1,Azerbaijan,Brunei,7759.14,0,0,2,1446.94
IDZZ51980,Omega\OG-894,Ms. Virginia Callahan,F,2000-07-12,2021-12-08,2022-08-14,1,Tuvalu,Comoros,14501.14,1,1,2,1940.51
IDZZ97580,Omega\OG-402,Ms. Flora Hansen,F,1986-05-12,2021-01-13,2021-09-18,1,Qatar,Cook Islands,16845.65,2,0,2,2323.72
IDXX36857,Adonis\AS-600,Ms. Becky Hebert,F,2012-11-29,2021-08-20,2022-01-18,0,Bouvet Island,São Tomé and Príncipe,6086.07,2,0,2,1413.92
IDXX64803,Adonis\AS-192,Ms. Helen Ballard,F,2005-09-12,2021-01-09,2021-02-11,0,Gaza Strip,Tokelau,16358.04,1,1,2,4821.12
IDZZ31870,Omega\OG-588,Mr. Clyde Martin,M,2021-03-22,2021-09-08,2021-12-15,0,Gabon,United Arab Emirates,5303.92,1,1,2,1248.09
IDZZ44851,Omega\OG-885,Mr. Benjamin Thomas,M,1998-10-08,2021-04-03,2021-12-06,1,Congo [Republic],Germany,5743.48,2,1,1,577.94
IDZZ22421,Omega\OG-893,Mr. Douglas Theisen,M,2001-08-31,2021-03-22,2022-01-11,1,Eritrea,Saudi Arabia,1116.82,2,1,1,326.31
IDYY81726,Calisto\CS-563,Mr. Jason Koppenhaver,M,2002-10-29,2021-07-19,2022-05-08,1,Romania,Tokelau,15618.74,1,1,2,2636.35
IDXX27794,Adonis\AS-935,Mr. Matthew Knisley,M,2014-08-23,2021-04-11,2022-03-22,0,Vatican City,Bahrain,3907.0,1,0,1,686.87
IDXX25478,Adonis\AS-814,Ms. Eugenia Fairrow,F,1998-06-29,2021-07-18,2021-08-09,1,Bahamas,Jersey,6891.05,2,0,2,1679.19
IDZZ74627,Omega\OG-112,Ms. Lasonya Settle,F,2015-11-10,2021-12-13,2022-07-16,0,Antarctica,Malaysia,10811.42,2,1,2,1344.34
IDZZ98139,Omega\OG-614,Mr. George Brimfield,M,1995-12-13,2021-01-08,2021-03-30,1,Egypt,Western Sahara,4377.14,2,1,2,744.29
IDYY90031,Calisto\CS-837,Mr. Wilfredo Alter,M,2013-05-04,2021-06-26,2022-02-23,0,Gaza Strip,Laos,6860.27,1,0,1,847.43
IDZZ58012,Omega\OG-662,Ms. Monica Taylor,F,2009-05-23,2021-01-20,2021-08-31,0,Bhutan,Central African Republic,7657.4,0,0,1,866.55
IDXX27578,Adonis\AS-093,Ms. Stacy Brown,F,1989-05-16,2021-06-29,2021-08-02,1,Hong Kong,Montenegro,8719.0,0,1,2,2021.02
IDYY54353,Calisto\CS-579,Ms. Naomi Powers,F,1996-11-14,2021-03-13,2021-05-29,1,Faroe Islands,Australia,15019.78,1,1,2,2530.86
IDXX47982,Adonis\AS-371,Ms. Sandra Hill,F,2005-04-05,2021-05-15,2021-05-28,1,Bangladesh,Trinidad and Tobago,15116.61,2,1,2,2993.1
IDZZ76212,Omega\OG-199,Mr. Carl Perciful,M,2008-03-22,2021-12-27,2022-07-07,0,Lithuania,Ecuador,10950.16,2,0,1,845.3
IDZZ21779,Omega\OG-585,Ms. Barbara Jobe,F,2014-10-10,2021-04-22,2021-06-22,0,Austria,Burkina Faso,4204.86,0,1,2,814.22
IDZZ31412,Omega\OG-426,Mr. Fred Gibson,M,2021-04-11,2021-04-14,2021-11-08,0,Thailand,Austria,8459.74,1,1,1,722.26
IDYY93525,Calisto\CS-480,Mr. George Mitchell,M,1998-01-26,2021-07-29,2022-04-28,1,Libya,Switzerland,2414.01,1,0,1,617.6
IDXX75653,Adonis\AS-505,Ms. Anne Harvey,F,1983-05-17,2021-12-17,2022-03-17,1,Dominica,Sudan,9807.27,1,0,2,2358.82
IDZZ77926,Omega\OG-244,Mr. Gregory Nelson,M,1997-10-13,2021-02-10,2021-04-04,1,Venezuela,Jersey,7638.3,0,0,3,1897.5
IDYY05586,Calisto\CS-320,Mr. Cristopher Thomas,M,1997-06-08,2021-01-29,2021-08-27,1,Iceland,Croatia,3036.54,1,0,1,662.85
IDZZ80112,Omega\OG-241,Mr. Luther Schultz,M,1980-02-10,2021-03-31,2021-06-09,1,Western Sahara,Burkina Faso,1789.92,0,0,2,732.85
IDYY68765,Calisto\CS-429,Ms. Diana Bailey,F,2018-02-20,2021-06-06,2022-02-16,0,United Kingdom,Namibia,8965.64,1,0,1,1010.36
IDZZ26283,Omega\OG-544,Ms. Liza Jenkins,F,1987-12-16,2021-09-18,2022-01-15,1,French Polynesia,Turks and Caicos Islands,9522.43,1,0,2,1554.76
IDXX37219,Adonis\AS-066,Ms. Gloria Haynes,F,2003-08-21,2021-04-22,2021-10-03,1,Pitcairn Islands,Botswana,13996.75,1,0,2,3195.82
IDYY64414,Calisto\CS-366,Ms. Sandra Swanson,F,1986-04-21,2021-08-10,2021-10-18,1,Côte d'Ivoire,Malaysia,11882.08,1,0,2,2307.97
IDZZ74931,Omega\OG-147,Ms. Marian Wakefield,F,2011-06-12,2021-10-16,2022-09-23,0,Azerbaijan,Maldives,4854.24,0,1,1,624.81
IDZZ85765,Omega\OG-060,Mr. Ralph Maung,M,2011-10-19,2021-04-08,2021-09-25,0,Tokelau,Tanzania,16613.62,1,0,2,2295.97
IDZZ03622,Omega\OG-226,Mr. Victor Frazier,M,1997-04-20,2021-01-05,2021-09-12,1,Tanzania,Benin,4012.62,0,0,2,992.96
IDXX50413,Adonis\AS-162,Mr. Nigel Wilson,M,1996-03-26,2021-04-24,2021-06-04,1,Montserrat,Nauru,14360.15,2,1,2,2847.3
IDYY14869,Calisto\CS-574,Mr. Gary Thomas,M,1990-03-24,2021-10-25,2022-03-04,1,Saint Kitts and Nevis,Portugal,5777.29,2,1,2,1099.23
IDZZ61762,Omega\OG-265,Ms. Lisa Plumlee,F,2011-08-13,2021-12-23,2022-04-09,0,Equatorial Guinea,Croatia,4860.82,1,1,2,794.71
IDXX02242,Adonis\AS-567,Ms. Noemi Lee,F,1984-01-17,2021-03-19,2022-03-07,1,Botswana,Congo [DRC],2060.32,1,0,1,609.09
IDXX17580,Adonis\AS-884,Mr. George Reynolds,M,1989-10-22,2021-08-28,2021-12-07,1,Cuba,São Tomé and Príncipe,9430.52,0,0,2,2385.52
IDZZ04034,Omega\OG-004,Mr. James Phelps,M,2012-02-04,2021-09-06,2022-06-12,0,Denmark,Azerbaijan,3284.1,2,0,2,591.45
IDXX66278,Adonis\AS-252,Ms. Lakisha Sanchez,F,2017-12-04,2021-08-21,2022-04-23,0,Morocco,Martinique,5774.91,2,1,2,1214.87
IDXX96424,Adonis\AS-894,Mr. Robert Torkelson,M,2018-01-14,2021-09-22,2022-07-09,0,Luxembourg,India,7062.95,1,0,2,1709.89
IDZZ26418,Omega\OG-800,Mr. Manuel Abrams,M,2020-06-07,2021-04-12,2021-10-22,0,Kenya,United States,13736.99,1,1,1,1010.35
IDZZ50462,Omega\OG-635,Ms. Mia Nilsen,F,1989-03-20,2021-05-05,2022-01-18,1,United States,Tuvalu,10198.53,2,0,1,903.43
IDYY53940,Calisto\CS-240,Ms. Herminia Hassinger,F,2002-04-18,2021-04-11,2021-07-23,1,Taiwan,Sri Lanka,4629.16,1,1,2,1048.17
IDYY99935,Calisto\CS-551,Ms. Sharon Haun,F,2018-08-19,2021-08-18,2022-03-17,0,Uruguay,Tuvalu,12868.64,1,0,1,1323.49
IDXX41376,Adonis\AS-315,Ms. Alyssa Intrieri,F,1993-06-19,2021-09-27,2022-05-11,1,Seychelles,Marshall Islands,12916.41,2,1,1,1435.45
IDXX94101,Adonis\AS-927,Ms. Samantha Holz,F,1990-03-04,2021-12-18,2022-04-09,1,Canada,Tuvalu,9820.87,2,1,2,2043.2
IDYY13188,Calisto\CS-899,Ms. Elizabeth Castlen,F,1996-10-26,2021-09-19,2022-05-29,1,South Korea,Kazakhstan,5073.74,0,1,2,1224.19
IDYY05390,Calisto\CS-369,Ms. Brittany Weathersby,F,2017-09-29,2021-03-15,2022-03-10,0,Turkey,Philippines,8825.04,2,0,1,890.02
IDZZ22561,Omega\OG-845,Ms. Lucretia Rangel,F,1997-05-20,2021-07-05,2021-10-26,1,Senegal,Papua New Guinea,17506.15,2,0,2,2406.7
IDXX64106,Adonis\AS-010,Mr. Charles Gray,M,2014-11-03,2021-12-12,2022-09-19,0,Switzerland,Bangladesh,7541.1,0,0,1,1155.08
IDXX02636,Adonis\AS-046,Mr. Rex Cardenas,M,1982-05-01,2021-08-05,2021-10-22,1,Spain,Grenada,6430.14,0,1,2,1613.2
IDXX58702,Adonis\AS-354,Mr. Joel Allen,M,2009-03-11,2021-05-28,2022-03-09,0,Afghanistan,Malaysia,4847.83,2,1,1,611.49
IDZZ49492,Omega\OG-844,Mr. Jeremiah Snow,M,2020-08-05,2021-04-03,2021-08-29,0,Mozambique,Wallis and Futuna,14948.79,2,1,2,1782.7
