ticket_id,airline_flight,name,gender,dob,dop,dod,is_adult,from,to,distance,num_stops,has_loyalty,price_tier,price
IDZZ97657,Omega\OG-517,Ms. Yvonne Yeager,F,2011-06-02,2021-11-18,2022-10-31,0,United Kingdom,Central African Republic,5843.72,0,0,1,756.41
IDZZ95046,Omega\OG-908,Mr. Robert Pleva,M,2001-04-09,2021-10-20,2022-07-01,1,Myanmar [Burma],Uzbekistan,3645.08,2,1,1,470.7
IDYY54146,Calisto\CS-904,Ms. Rebecca Brooks,F,2012-03-18,2021-03-26,2022-03-14,0,Taiwan,Greece,9119.69,1,1,1,923.31
IDZZ79280,Omega\OG-886,Ms. Tiffany Collier,F,2009-07-31,2021-04-26,2021-06-21,0,Guyana,Bahrain,11716.4,2,0,2,1596.08
IDXX15254,Adonis\AS-594,Ms. Olive Davila,F,2004-07-08,2021-06-21,2021-11-14,1,Jersey,Mayotte,8315.49,0,1,2,1949.46
IDXX75623,Adonis\AS-909,Ms. Janice Springer,F,2000-03-19,2021-09-08,2021-12-01,1,Kuwait,Ireland,5198.81,2,1,2,1211.85
IDYY32543,Calisto\CS-565,Mr. Eugene Gibbs,M,1981-10-18,2021-08-15,2021-08-23,1,Micronesia,Martinique,15772.94,2,0,2,2820.47
IDYY94949,Calisto\CS-632,Mr. Lee Dorow,M,2015-10-31,2021-04-30,2021-07-04,0,Macedonia [FYROM],Solomon Islands,14637.85,2,0,2,2518.53
IDYY79120,Calisto\CS-646,Mr. Timothy Quandt,M,1999-11-17,2021-12-12,2022-03-17,1,Croatia,Taiwan,9321.11,2,1,2,1610.29
IDXX00682,Adonis\AS-484,Ms. Mildred Chan,F,2002-01-19,2021-12-15,2022-12-12,1,Gambia,Barbados,4784.85,0,1,1,
IDXX11172,Adonis\AS-521,Mr. John Napier,M,2009-10-28,2021-11-17,2022-04-24,0,Brazil,Anguilla,3814.2,0,1,2,1049.15
IDYY29362,Calisto\CS-702,Ms. Darla Ford,F,1992-04-06,2021-08-10,2021-10-26,1,Morocco,Netherlands,2477.47,2,0,2,695.79
IDZZ92115,Omega\OG-287,Ms. Janet Alexander,F,2007-08-01,2021-06-01,2022-04-25,0,Slovakia,Kiribati,14930.92,1,0,1,1188.26
IDZZ68159,Omega\OG-860,Ms. Tonya Himenez,F,2005-12-18,2021-11-17,2022-04-11,1,Austria,Latvia,1244.94,2,1,2,411.02
IDYY62222,Calisto\CS-147,Mr. Arnold Bentley,M,1984-09-08,2021-03-20,2021-08-18,1,Niue,Costa Rica,9968.44,1,1,2,
IDYY56809,Calisto\CS-946,Mr. Jimmy Bennett,M,1989-04-30,2021-06-28,2022-05-23,1,Ukraine,Guyana,9621.36,1,1,1,1072.56
IDXX27033,Adonis\AS-634,Ms. Donna Markarian,F,1998-07-31,2021-07-27,2022-06-20,1,Bulgaria,Luxembourg,1678.19,2,0,1,467.35
IDXX04027,Adonis\AS-721,Ms. Maria Lackey,F,2017-11-29,2021-11-21,2022-05-27,0,Burundi,Ghana,3659.68,1,0,1,669.77
IDXX19636,Adonis\AS-141,Mr. James Tederous,M,2008-03-27,2021-04-28,2022-01-22,0,Antigua and Barbuda,Uzbekistan,11509.03,2,1,2,2255.59
IDZZ06570,Omega\OG-037,Mr. Jacques Calhoun,M,1997-09-30,2021-01-09,2021-11-15,1,Mauritius,Jamaica,15299.42,2,0,1,1223.19
IDXX70789,Adonis\AS-320,Ms. Gertrud Troke,F,1990-09-10,2021-01-30,2021-12-22,1,Liberia,Antigua and Barbuda,5810.74,2,1,1,791.71
IDYY48442,Calisto\CS-321,Ms. Theressa Hendrix,F,2000-01-11,2021-07-21,2021-08-03,1,Algeria,Taiwan,11346.14,1,1,2,
IDYY56598,Calisto\CS-076,Ms. Margret Cardenas,F,1999-03-02,2021-09-25,2022-02-17,1,Solomon Islands,Mauritius,10936.56,2,0,2,2055.99
IDXX22541,Adonis\AS-084,Ms. Irene Byers,F,2015-10-25,2021-03-04,2021-11-14,0,Uzbekistan,Marshall Islands,10854.16,2,0,2,2370.68
IDZZ73563,Omega\OG-604,Mr. David Wilkie,M,2014-04-06,2021-12-06,2022-05-03,0,Palestinian Territories,Chad,2483.41,0,0,2,701.27
IDYY85511,Calisto\CS-835,Ms. Helen Clark,F,1989-01-24,2021-06-14,2021-06-30,1,Western Sahara,Venezuela,6053.7,0,0,2,
IDZZ44292,Omega\OG-635,Mr. Herbert Chacon,M,1997-06-29,2021-12-30,2022-12-08,1,Sweden,Venezuela,9134.62,1,0,1,957.9
IDYY57988,Calisto\CS-299,Ms. Erika Gonzales,F,2004-01-13,2021-07-12,2022-05-23,1,Antarctica,Kiribati,11252.93,1,1,1,1183.5
IDXX25931,Adonis\AS-490,Mr. Elias Boon,M,2021-07-05,2021-03-17,2021-08-13,0,Bulgaria,United Kingdom,2507.62,0,0,2,899.17
IDZZ20649,Omega\OG-851,Ms. Yvonne Lainhart,F,2014-10-13,2021-09-05,2022-02-15,0,Egypt,Italy,2359.98,2,1,2,
IDYY64111,Calisto\CS-234,Mr. Frank Myers,M,1992-05-31,2021-02-10,2022-01-17,1,Luxembourg,Yemen,5387.29,1,0,1,850.01
IDZZ29259,Omega\OG-565,Mr. Duane Lamb,M,2007-11-15,2021-09-05,2022-02-10,0,Belize,Gibraltar,8299.48,2,0,2,1187.97
IDZZ53768,Omega\OG-346,Ms. Hattie Duncan,F,1986-08-13,2021-06-12,2021-12-22,1,Kazakhstan,Finland,2979.61,1,0,1,
IDZZ94688,Omega\OG-758,Ms. Diana Holman,F,2015-12-17,2021-04-09,2022-01-26,0,Papua New Guinea,Lithuania,12468.63,2,1,1,
IDXX76828,Adonis\AS-489,Mr. Kenneth Delcour,M,2012-02-17,2021-06-25,2022-01-30,0,Mongolia,Brazil,15763.78,1,1,2,3103.32
IDXX15848,Adonis\AS-496,Ms. Terry Anderson,F,2019-02-23,2021-07-18,2022-03-19,0,Guinea-Bissau,Zimbabwe,5951.83,1,0,2,
IDZZ84989,Omega\OG-447,Ms. Mary Norton,F,2005-07-13,2021-01-09,2021-07-26,1,Macedonia [FYROM],Tanzania,5505.95,1,1,1,663.72
IDZZ32110,Omega\OG-451,Mr. Russell Beckum,M,2001-01-09,2021-04-16,2022-02-23,1,Luxembourg,Pitcairn Islands,15175.65,1,0,1,1328.65
IDYY50580,Calisto\CS-670,Ms. Fredia Hill,F,1983-03-24,2021-01-17,2021-06-24,1,Northern Mariana Islands,Azerbaijan,9425.07,2,0,2,1808.67
IDXX04864,Adonis\AS-548,Ms. Teresa Miller,F,2014-08-14,2021-03-08,2021-06-24,0,United Arab Emirates,South Africa,6855.89,0,1,2,1606.63
IDZZ40443,Omega\OG-383,Mr. William Hynes,M,2002-08-18,2021-08-07,2022-06-23,1,Gibraltar,Vanuatu,17602.96,1,1,1,1316.62
IDZZ63908,Omega\OG-365,Mr. Herbert Lemasters,M,1983-09-19,2021-03-03,2021-09-15,1,Heard Island and McDonald Islands,Antarctica,3926.71,0,0,1,
IDXX45029,Adonis\AS-476,Ms. Theressa Glover,F,2020-04-13,2021-06-23,2021-08-31,0,Spain,South Korea,10196.2,1,0,2,2339.2
IDYY39714,Calisto\CS-753,Mr. Hobert Reckart,M,2008-08-07,2021-03-10,2021-08-26,0,Gibraltar,United States,7727.62,2,0,2,1420.88
IDYY91074,Calisto\CS-237,Mr. Sean Little,M,1998-08-24,2021-10-31,2022-09-14,1,India,British Virgin Islands,14152.61,1,1,1,1391.34
IDYY24048,Calisto\CS-971,Ms. Sarah Ratliff,F,1987-03-15,2021-07-01,2022-03-08,1,Iran,Mauritania,6456.8,1,1,1,846.61
IDXX31308,Adonis\AS-259,Mr. Elbert Robertson,M,2005-03-07,2021-10-23,2022-02-16,1,Dominican Republic,Bosnia and Herzegovina,8416.97,0,0,2,
IDYY69040,Calisto\CS-399,Ms. Caren Christian,F,1980-11-10,2021-09-13,2021-09-27,1,Belarus,North Korea,7063.92,0,0,2,
IDXX79265,Adonis\AS-710,Mr. Jack Guadalupe,M,2008-10-12,2021-09-17,2021-11-27,0,Guyana,Macedonia [FYROM],8883.82,0,1,2,1969.58
IDYY76785,Calisto\CS-697,Mr. Matthew Gardner,M,1985-11-15,2021-10-31,2022-06-05,1,Turks and Caicos Islands,Samoa,11626.13,1,0,2,2277.14
IDYY59462,Calisto\CS-880,Ms. Gale Skinner,F,2020-05-14,2021-09-30,2022-04-23,0,Saudi Arabia,Mozambique,4848.87,1,0,2,1071.11
IDZZ49631,Omega\OG-560,Mr. Arthur Mccann,M,2002-01-05,2021-09-27,2021-11-06,1,Australia,Botswana,10730.32,1,1,3,2110.44
IDZZ87713,Omega\OG-602,Mr. Antonio June,M,1995-01-24,2021-03-08,2021-06-08,1,Mozambique,Malaysia,7710.21,1,0,2,
IDZZ37821,Omega\OG-092,Mr. Michael Acosta,M,2017-05-09,2021-03-02,2021-03-13,0,United Arab Emirates,Netherlands Antilles,12664.26,1,1,3,2320.2
IDXX06674,Adonis\AS-038,Ms. Regina Barrett,F,2021-03-03,2021-02-17,2021-12-31,0,Liechtenstein,Swaziland,8492.97,1,1,1,
IDZZ88671,Omega\OG-045,Mr. William Neil,M,2015-06-30,2021-02-21,2021-08-20,0,Guatemala,Samoa,9588.16,0,1,1,
IDYY76885,Calisto\CS-898,Mr. Troy Thompson,M,1998-09-11,2021-07-28,2022-02-24,1,Sierra Leone,Germany,5172.8,1,1,1,748.43
IDZZ88934,Omega\OG-883,Ms. Nora Kuennen,F,1981-05-20,2021-10-21,2022-01-04,1,Sierra Leone,Singapore,12809.7,1,1,2,
IDYY57315,Calisto\CS-012,Ms. Karla Flores,F,1987-02-19,2021-04-10,2021-10-09,1,Ukraine,Saint Helena,9056.34,2,0,2,
IDXX64090,Adonis\AS-737,Mr. Ron Craddock,M,1994-09-29,2021-11-30,2022-10-20,1,Macedonia [FYROM],Papua New Guinea,13133.21,2,1,1,1450.7
IDYY79179,Calisto\CS-997,Mr. Frank Finger,M,2013-11-16,2021-11-07,2022-10-06,0,Venezuela,Palau,17220.31,1,1,1,1503.61
IDZZ79802,Omega\OG-303,Mr. Angelo Lyons,M,1983-10-13,2021-02-15,2021-11-06,1,Pitcairn Islands,Dominica,8445.27,1,0,2,1431.3
IDZZ19458,Omega\OG-334,Ms. Marina Rost,F,1984-10-26,2021-08-23,2021-10-07,1,Myanmar [Burma],Macau,1813.79,2,0,2,521.76
IDZZ03227,Omega\OG-865,Ms. Darlene Stroud,F,2000-04-30,2021-07-06,2022-03-05,1,Aruba,Ethiopia,11978.02,1,1,2,1662.38
IDYY55161,Calisto\CS-242,Ms. Geneva Moore,F,2017-09-25,2021-11-21,2022-05-07,0,Sweden,Bhutan,6390.66,2,0,2,1203.68
IDYY13479,Calisto\CS-710,Ms. Sara Shore,F,2021-02-10,2021-09-01,2021-09-27,0,United Kingdom,Argentina,11894.92,2,1,2,
IDYY71375,Calisto\CS-990,Mr. Matthew Goolsby,M,1996-08-20,2021-01-19,2021-04-14,1,Hong Kong,Slovenia,8907.49,2,0,2,
IDYY54012,Calisto\CS-164,Mr. Dennis Grove,M,2021-09-17,2021-12-23,2022-08-15,0,Paraguay,United Kingdom,10200.05,1,0,1,
IDYY66081,Calisto\CS-450,Mr. Christopher Richmond,M,2009-06-22,2021-06-17,2021-10-17,0,Portugal,Tokelau,16278.06,2,0,2,
IDYY92826,Calisto\CS-724,Mr. Evan Jordan,M,2015-10-20,2021-07-09,2022-01-16,0,Djibouti,Dominica,11128.67,2,0,2,1956.87
IDZZ04214,Omega\OG-880,Ms. Lorraine Clifton,F,2015-11-04,2021-06-29,2021-07-04,0,Argentina,Belgium,11918.51,2,0,3,2331.15
IDYY09722,Calisto\CS-525,Ms. Clara Stewart,F,1980-11-04,2021-02-11,2021-10-31,1,Palau,Belarus,10417.48,2,0,2,
IDZZ97635,Omega\OG-594,Ms. Renee Beals,F,2019-03-06,2021-07-21,2021-08-13,0,Germany,Oman,5119.72,1,0,2,923.61
IDYY87300,Calisto\CS-132,Mr. Kelly Guardado,M,2019-01-07,2021-08-09,2022-02-22,0,Rwanda,Northern Mariana Islands,12789.93,1,0,1,1318.12
IDYY41525,Calisto\CS-252,Ms. Lurlene Clayton,F,2009-10-01,2021-04-18,2022-01-20,0,Mauritius,Congo [Republic],5062.72,2,0,1,582.19
IDYY84090,Calisto\CS-789,Ms. Myrtle Wilkins,F,1990-01-09,2021-11-06,2022-07-28,1,Mexico,Pitcairn Islands,6013.76,1,1,1,813.04
IDYY55135,Calisto\CS-501,Mr. Thomas Woodard,M,1995-04-07,2021-10-20,2022-06-17,1,Aruba,Côte d'Ivoire,7068.01,2,1,1,778.09
IDXX90851,Adonis\AS-708,Ms. Stella Barry,F,2020-09-12,2021-02-18,2021-06-19,0,Eritrea,Mali,4673.23,1,1,2,
IDYY00928,Calisto\CS-259,Mr. Tony Novak,M,1987-02-24,2021-12-31,2022-09-10,1,Mauritania,British Virgin Islands,5608.61,0,1,2,1295.41
IDYY99119,Calisto\CS-171,Mr. Mark Brigman,M,2012-09-27,2021-12-03,2022-08-03,0,Cook Islands,Mongolia,12197.92,1,1,1,1147.28
IDZZ26462,Omega\OG-239,Ms. Sandra Salas,F,1998-09-19,2021-03-14,2021-05-14,1,British Virgin Islands,Kuwait,11023.02,2,0,2,1631.98
IDYY48485,Calisto\CS-682,Mr. Merle Kass,M,2006-07-30,2021-12-18,2022-04-01,0,British Virgin Islands,Bahamas,1509.37,2,0,2,427.43
IDYY12992,Calisto\CS-271,Ms. Erika Robinson,F,2008-03-24,2021-08-05,2022-07-12,0,Congo [Republic],Tuvalu,17859.6,2,1,1,1446.96
IDZZ55464,Omega\OG-519,Mr. Glen Hester,M,2004-09-19,2021-11-13,2021-11-25,1,Haiti,Belarus,8977.21,0,1,2,
IDXX97129,Adonis\AS-420,Ms. Christina Border,F,2001-08-11,2021-03-18,2022-02-27,1,Saint Lucia,Bouvet Island,9708.65,1,0,2,
IDZZ11694,Omega\OG-706,Ms. Andrea Scott,F,2017-06-23,2021-04-12,2021-07-18,0,Ukraine,Mayotte,6952.57,1,1,2,
IDZZ92012,Omega\OG-680,Ms. Dolores Atkins,F,2020-02-21,2021-03-27,2021-05-07,0,Gambia,French Polynesia,15103.45,2,0,2,2005.99
IDZZ58332,Omega\OG-317,Ms. Phillis Medina,F,1994-06-30,2021-04-22,2021-09-10,1,Dominican Republic,Romania,8916.32,2,1,2,1237.76
IDYY15824,Calisto\CS-552,Ms. Ashley Uecker,F,1996-09-11,2021-01-19,2021-06-08,1,Monaco,Mayotte,7370.52,2,0,2,1483.59
IDYY04198,Calisto\CS-340,Ms. Brenda Wolfson,F,1985-02-21,2021-03-04,2021-11-30,1,Wallis and Futuna,Albania,16556.58,2,0,1,1623.06
IDYY12221,Calisto\CS-553,Mr. John Fujii,M,2017-02-18,2021-09-01,2022-07-09,0,Saint Helena,Guinea,3794.87,2,1,2,
IDXX06779,Adonis\AS-216,Ms. Lucy Combs,F,1993-03-20,2021-11-01,2022-01-28,1,Northern Mariana Islands,South Africa,14063.06,1,0,2,3216.29
IDXX01313,Adonis\AS-659,Ms. Blanche Briggs,F,2018-09-25,2021-03-25,2021-06-13,0,Saint Pierre and Miquelon,Gaza Strip,7571.76,2,1,2,
IDZZ49628,Omega\OG-134,Mr. Chad Wilson,M,2000-06-27,2021-12-01,2022-01-12,1,Tonga,Maldives,12385.29,1,1,2,1703.46
IDZZ20098,Omega\OG-624,Ms. Essie Harris,F,2002-12-02,2021-10-20,2021-12-19,1,Maldives,Suriname,14335.98,1,1,3,2691.19
IDZZ22732,Omega\OG-535,Ms. George Schepker,F,2014-08-29,2021-05-29,2021-11-05,0,Thailand,Morocco,10719.83,2,0,2,
IDXX44653,Adonis\AS-301,Ms. Elaine Schank,F,2018-04-28,2021-10-13,2022-02-23,0,Papua New Guinea,France,14278.47,2,0,2,3057.12
IDZZ32934,Omega\OG-800,Mr. Melvin Hodges,M,2012-09-27,2021-03-23,2021-09-26,0,Libya,Luxembourg,2781.8,2,0,2,525.33
IDYY74542,Calisto\CS-990,Mr. Richard Sterlace,M,1988-11-27,2021-03-25,2021-12-30,1,Ecuador,Palestinian Territories,12325.98,1,0,1,1416.0
IDZZ05555,Omega\OG-149,Mr. Donny Richardson,M,2010-05-12,2021-04-06,2021-05-18,0,Vietnam,Laos,891.68,1,0,2,
IDZZ02140,Omega\OG-885,Ms. Vicky Rawlings,F,1984-06-26,2021-04-27,2021-09-16,1,Cocos [Keeling] Islands,Serbia,9857.43,0,1,2,1522.5
IDZZ31340,Omega\OG-526,Mr. Melvin Solis,M,1998-11-28,2021-03-29,2021-12-10,1,Zimbabwe,Brunei,9718.74,1,0,1,993.01
IDYY44334,Calisto\CS-654,Mr. Mckinley Shelton,M,2006-03-24,2021-04-26,2022-02-22,0,Antarctica,American Samoa,10048.14,1,0,1,1103.4
IDZZ76176,Omega\OG-048,Ms. Julieann Wolf,F,1983-08-02,2021-04-02,2021-12-26,1,Kuwait,French Guiana,10827.83,2,0,2,
IDZZ67388,Omega\OG-353,Mr. Earl Espinosa,M,1981-03-30,2021-01-28,2021-04-01,1,Germany,Comoros,7725.08,2,0,2,1232.45
IDYY56961,Calisto\CS-309,Ms. Kiera Smith,F,2015-08-15,2021-03-22,2021-04-20,0,El Salvador,Australia,15403.35,2,1,2,
IDXX93710,Adonis\AS-867,Ms. Leah Locklear,F,2017-03-30,2021-07-05,2021-11-09,0,Georgia,Iceland,4560.75,0,0,2,1303.37
IDXX71650,Adonis\AS-762,Ms. Emily Huffman,F,2016-01-08,2021-12-21,2022-09-15,0,Hong Kong,Gambia,13229.42,1,0,1,
IDZZ12021,Omega\OG-693,Mr. Dennis Mullinix,M,2017-06-26,2021-02-03,2021-11-20,0,Norway,North Korea,7526.32,0,1,2,
IDYY47423,Calisto\CS-155,Ms. Carlene Woolard,F,1993-05-20,2021-01-02,2021-10-05,1,British Virgin Islands,Comoros,12366.09,1,0,1,1410.65
IDYY81221,Calisto\CS-817,Ms. Jamie Wheeler,F,1990-01-07,2021-07-01,2021-12-12,1,Lebanon,Tuvalu,15112.5,2,0,2,2713.63
IDYY95061,Calisto\CS-930,Mr. Nathan Hevey,M,2017-01-04,2021-01-04,2021-08-05,0,Bhutan,Haiti,14537.21,1,0,1,1460.5
IDYY31759,Calisto\CS-958,Ms. Dollie Mcglothin,F,1999-10-13,2021-12-21,2022-01-10,1,Central African Republic,Tonga,17660.09,2,0,2,3120.21
IDZZ51913,Omega\OG-850,Ms. April Gallagher,F,2021-06-08,2021-03-16,2021-03-22,0,Sweden,Kazakhstan,3335.85,0,1,2,731.31
IDXX90471,Adonis\AS-829,Mr. David Colemen,M,1997-01-12,2021-03-12,2021-07-06,1,North Korea,Eritrea,8742.99,0,0,2,
IDZZ13837,Omega\OG-001,Mr. Neal Lutwin,M,2010-08-15,2021-11-26,2022-06-03,0,Taiwan,Antarctica,13423.39,2,1,1,896.33
IDYY36272,Calisto\CS-851,Mr. James Langston,M,1984-02-05,2021-02-09,2021-06-24,1,South Georgia and the South Sandwich Islands,Fiji,11426.4,2,0,2,2127.22
IDZZ35121,Omega\OG-269,Ms. Keisha Benton,F,1985-04-21,2021-02-27,2021-12-15,1,Saint Lucia,Comoros,11914.68,1,0,1,1127.88
IDZZ45360,Omega\OG-769,Mr. Mauricio Harkins,M,1994-02-09,2021-10-08,2022-04-02,1,Cyprus,Norway,3338.67,0,1,2,840.7
IDZZ22392,Omega\OG-496,Ms. Wanda Broome,F,1986-12-20,2021-09-22,2022-04-03,1,Bosnia and Herzegovina,Belize,9933.97,0,1,2,1535.13
IDZZ98163,Omega\OG-202,Ms. Karen Ramey,F,1986-09-10,2021-03-09,2021-07-21,1,Sudan,Chad,1272.56,1,0,2,563.14
IDYY72040,Calisto\CS-702,Ms. Rose Carson,F,1994-11-05,2021-06-23,2021-12-20,1,Central African Republic,Canada,11562.87,2,1,1,1101.92
IDXX27555,Adonis\AS-404,Mr. Daniel Stevens,M,2002-04-10,2021-11-05,2022-07-21,1,Kazakhstan,Monaco,4520.14,2,1,1,685.33
IDZZ08799,Omega\OG-626,Mr. Harvey Lane,M,2001-05-20,2021-03-31,2022-01-20,1,Sierra Leone,Somalia,6413.99,0,1,1,802.86
IDZZ88020,Omega\OG-240,Mr. Aaron Jordan,M,2018-01-07,2021-09-17,2022-05-22,0,Faroe Islands,Nigeria,6014.62,1,1,2,
IDXX97739,Adonis\AS-402,Ms. Jennie Garcia,F,2018-12-27,2021-11-19,2021-11-28,0,French Polynesia,Cyprus,18074.75,1,0,3,
IDYY33947,Calisto\CS-436,Ms. Palma Jordan,F,1989-10-21,2021-04-11,2021-06-19,1,Palau,Azerbaijan,9226.22,0,1,2,
IDZZ91068,Omega\OG-026,Ms. Melissa Carriere,F,1995-05-05,2021-02-18,2022-01-21,1,American Samoa,Djibouti,16480.97,2,0,1,1288.46
IDZZ01472,Omega\OG-825,Mr. Owen Davis,M,2016-09-17,2021-06-28,2021-07-17,0,Ukraine,Venezuela,10053.16,1,0,3,2109.13
IDYY24457,Calisto\CS-135,Ms. Nellie Culberson,F,1982-10-01,2021-05-26,2021-07-11,1,Montenegro,Aruba,9024.16,1,0,3,2586.91
IDZZ97845,Omega\OG-971,Ms. Jennifer Plyler,F,2004-08-13,2021-06-17,2021-11-07,1,Malaysia,Cuba,17172.52,2,0,2,
IDYY60550,Calisto\CS-452,Mr. Anthony Egbert,M,2013-04-10,2021-05-27,2022-05-16,0,Kyrgyzstan,Tunisia,5679.96,2,0,1,630.34
IDXX04536,Adonis\AS-396,Mr. Bryan Allen,M,2002-06-14,2021-02-12,2022-01-12,1,Qatar,Samoa,15339.12,2,1,1,
IDYY75886,Calisto\CS-787,Ms. Rosa Bryant,F,2017-12-03,2021-06-21,2022-03-28,0,Madagascar,Micronesia,11720.24,1,1,1,1108.44
IDZZ24953,Omega\OG-112,Ms. Kimberly Fernando,F,2008-03-03,2021-01-12,2021-03-30,0,Senegal,Brazil,5221.24,2,0,2,819.24
IDXX56527,Adonis\AS-980,Mr. Melvin Taylor,M,2014-01-30,2021-11-20,2022-07-19,0,Sierra Leone,Brazil,5102.48,1,1,1,732.66
IDYY50531,Calisto\CS-301,Mr. James Hamlin,M,2018-03-10,2021-12-22,2022-12-02,0,Egypt,Suriname,9507.3,0,0,1,
IDYY05140,Calisto\CS-109,Ms. Debbie Sanchez,F,1990-04-19,2021-09-16,2022-07-04,1,Burkina Faso,North Korea,12178.92,1,0,1,1394.34
IDZZ63508,Omega\OG-414,Ms. Caitlin Henson,F,2016-06-29,2021-08-18,2021-10-02,0,Montserrat,Ecuador,2713.48,0,1,3,
IDXX06393,Adonis\AS-018,Ms. Frances Waite,F,1983-07-16,2021-06-05,2021-12-03,1,Luxembourg,Cocos [Keeling] Islands,11102.52,1,1,1,1352.29
IDZZ13216,Omega\OG-049,Mr. Samuel Duggan,M,2010-10-19,2021-07-01,2022-02-01,0,Egypt,Kiribati,16698.74,1,1,1,1172.23
IDYY75178,Calisto\CS-067,Mr. Francisco Vandusen,M,1984-02-29,2021-07-22,2022-07-07,1,Peru,Zambia,11158.28,2,0,1,1186.95
IDZZ88749,Omega\OG-585,Ms. Gina Goodman,F,2014-09-12,2021-10-13,2022-05-25,0,Uganda,Malawi,1643.38,1,1,1,
IDZZ87165,Omega\OG-616,Ms. Ashley Wallace,F,2007-02-07,2021-10-01,2022-08-02,0,Gibraltar,France,1287.99,1,0,1,
IDYY81127,Calisto\CS-020,Ms. Nicole Schnoor,F,2019-04-11,2021-01-20,2021-05-24,0,Norway,Vanuatu,14725.71,1,0,2,2667.29
IDYY03712,Calisto\CS-967,Ms. Jewell Hilderbrandt,F,2004-09-20,2021-02-03,2021-07-09,1,Liechtenstein,Pitcairn Islands,15506.73,2,1,2,2497.76
IDZZ41830,Omega\OG-076,Mr. David Crockett,M,1984-12-05,2021-04-07,2021-09-29,1,Bouvet Island,Luxembourg,11606.3,1,1,2,
IDZZ60901,Omega\OG-482,Ms. Rochelle Torres,F,2005-06-10,2021-01-07,2021-12-22,1,Iran,Singapore,6276.92,1,0,1,
IDXX19031,Adonis\AS-532,Mr. Robert Cohen,M,2002-07-14,2021-12-06,2022-03-28,1,Latvia,Myanmar [Burma],6864.15,1,0,2,
IDYY48203,Calisto\CS-615,Ms. Jennie Steiner,F,2009-07-12,2021-06-11,2021-09-09,0,American Samoa,Kosovo,16710.34,2,0,2,2848.86
IDXX52894,Adonis\AS-445,Mr. James Stouffer,M,1997-11-29,2021-03-26,2021-07-10,1,Central African Republic,Denmark,5618.34,2,0,2,1427.51
IDYY14774,Calisto\CS-260,Mr. Eddie Raderstorf,M,2007-09-09,2021-03-13,2021-03-27,0,Jersey,Canada,6385.77,0,0,3,
IDXX24524,Adonis\AS-291,Ms. Geraldine Overton,F,2012-11-18,2021-05-08,2021-06-13,0,Guadeloupe,Turkey,9448.96,2,0,3,
IDXX08993,Adonis\AS-882,Ms. Grace Martin,F,1983-05-16,2021-07-31,2022-03-11,1,Haiti,Argentina,6452.07,1,0,1,1046.62
IDYY37809,Calisto\CS-399,Mr. Joseph Haack,M,1986-06-19,2021-09-30,2022-08-24,1,Iceland,Vanuatu,14498.69,1,1,1,
IDZZ58322,Omega\OG-320,Ms. Lula Green,F,1992-10-27,2021-12-28,2022-01-27,1,Heard Island and McDonald Islands,Solomon Islands,8938.42,0,0,2,1596.71
IDZZ63138,Omega\OG-893,Mr. Glenn Clemens,M,1987-08-21,2021-04-26,2022-01-16,1,Algeria,Liberia,2674.48,2,1,2,566.5
IDYY14668,Calisto\CS-739,Ms. Natalie Bell,F,1980-12-28,2021-02-24,2021-11-19,1,Benin,Guernsey,4493.41,2,0,1,662.86
IDXX38327,Adonis\AS-767,Mr. Joseph Tucker,M,2014-07-02,2021-08-16,2021-12-29,0,French Guiana,Turks and Caicos Islands,2824.24,2,0,2,771.4
IDZZ52395,Omega\OG-159,Ms. Oma Suazo,F,2020-05-18,2021-01-21,2021-12-01,0,Faroe Islands,India,7792.45,0,0,1,869.41
IDZZ46675,Omega\OG-418,Mr. Robert Stoehr,M,1997-04-06,2021-06-01,2022-05-07,1,Mayotte,China,8231.22,2,1,2,1159.55
IDZZ40753,Omega\OG-899,Mr. Simon Maxon,M,2018-03-10,2021-07-17,2022-03-29,0,Saudi Arabia,Western Sahara,5846.93,1,1,1,590.88
IDXX04469,Adonis\AS-836,Mr. Kenneth Harvey,M,1992-04-20,2021-12-30,2022-05-10,1,Saint Helena,Suriname,5878.45,2,0,2,1472.16
IDZZ45848,Omega\OG-150,Ms. Dorothy Laris,F,1981-07-30,2021-10-25,2022-05-24,1,Eritrea,Suriname,10526.6,1,0,1,1041.6
IDZZ23195,Omega\OG-401,Mr. Kelly Bryson,M,1984-05-22,2021-11-02,2022-06-17,1,Guatemala,Svalbard and Jan Mayen,8853.96,0,1,1,
IDZZ66706,Omega\OG-190,Mr. Maurice Decker,M,1995-03-16,2021-04-17,2021-05-14,1,Benin,Liberia,1334.05,1,0,2,565.65
IDXX38996,Adonis\AS-119,Ms. Annis Cameron,F,2012-06-06,2021-06-12,2021-07-27,0,Djibouti,Japan,9743.47,0,1,2,2118.92
IDXX86939,Adonis\AS-569,Ms. Mary Tangri,F,2015-12-12,2021-06-23,2022-02-06,0,Congo [Republic],Iraq,4729.33,2,1,2,1026.33
IDXX87446,Adonis\AS-017,Mr. Scott Brown,M,1994-05-29,2021-05-14,2021-08-15,1,Uganda,Lithuania,6036.81,2,1,2,1357.79
IDZZ53710,Omega\OG-469,Mr. John Machado,M,1980-01-10,2021-02-21,2021-11-08,1,Montenegro,Guernsey,1846.0,1,0,1,524.14
